ID,X,Y,Z,Node,SINIT
2737,264313.6602,2748272.339,170.8334752,7401,0.005927165
2738,261498.2259,2743900.619,170.7263953,7411,0.006050441
2739,263637.6291,2743639.103,170.714031,7412,0.006499454
2740,266473.0656,2742513.405,170.708134,7413,0.007388044
2741,264726.8485,2748271.96,170.3651354,7440,0.005993079
2742,261459.8281,2742226.307,170.2941912,7442,0.006467744
2743,264135.2603,2742562.551,170.2526156,7449,0.006794293
2744,262846.4008,2746501.699,170.2309233,7452,0.006017833
2745,260133.0171,2746688.685,170.20571,7453,0.005515278
2746,264060.3296,2749440.279,170.0812081,7467,0.005799798
2747,258237.7549,2743473.783,169.9495287,7479,0.005522728
2748,258240.5973,2743406.526,169.789282,7494,0.005534322
2749,262419.1658,2749030.267,169.731161,7499,0.005529108
2750,266404.314,2748843.28,169.4349954,7534,0.006240313
2751,265491.8371,2749112.982,169.3033613,7549,0.00610083
2752,258402.5638,2743137.077,169.1736837,7572,0.005573711
2753,262130.3762,2744060.371,168.9200643,7600,0.006232812
2754,258580.6781,2742735.361,168.8734005,7603,0.005608541
2755,265690.5599,2745463.242,168.8697384,7604,0.006685221
2756,261567.507,2741951.688,168.8529206,7607,0.00656523
2757,258708.9293,2742758.306,168.7113435,7631,0.005615591
2758,258500.0899,2742949.023,168.6899168,7634,0.00560427
2759,258340.6781,2743125.361,168.6677169,7639,0.005587603
2760,259153.1548,2742950.818,168.6355296,7644,0.00564453
2761,264136.3527,2742021.535,168.4806556,7665,0.006965615
2762,261474.703,2742033.104,168.4410488,7670,0.006576261
2763,263668.6624,2742147.254,168.3997228,7679,0.006823805
2764,258100.6781,2743335.361,168.2778018,7702,0.005584601
2765,262657.1507,2741667.5,168.2717813,7704,0.006742961
2766,258278.5929,2743449.238,168.0234661,7731,0.005584222
2767,262753.0354,2744108.225,168.0073824,7736,0.006399067
2768,258130.6781,2743365.361,167.625932,7788,0.005602659
2769,260478.5415,2747002.462,167.6028231,7791,0.005620593
2770,259191.4073,2743073.748,167.5459799,7797,0.005687544
2771,262592.2404,2746558.96,167.4943133,7804,0.006060188
2772,264974.2959,2742805.55,167.4632904,7809,0.007041567
2773,258580.6781,2742705.361,167.3749496,7826,0.005655916
2774,260463.083,2746340.142,167.0847199,7863,0.005725792
2775,258370.6781,2743095.361,166.9804371,7875,0.005642903
2776,261946.8441,2742434.433,166.9690474,7876,0.006649563
2777,261620.2916,2746790.882,166.8628947,7889,0.005912423
2778,258250.6781,2743155.361,166.8234192,7894,0.005637044
2779,265571.7186,2748413.309,166.700625,7904,0.00627107
2780,262826.8815,2743033.862,166.6506812,7913,0.006663055
2781,265702.8606,2749275.314,166.6444027,7914,0.006213043
2782,258602.5964,2742768.32,166.6363176,7915,0.005679034
2783,262322.3941,2744212.881,166.5227335,7930,0.00637138
2784,266155.572,2748872.704,166.5164463,7931,0.006331904
2785,259150.8521,2743217.918,166.4102023,7943,0.005719199
2786,262329.8383,2742294.725,166.3769701,7952,0.006739451
2787,262422.5689,2743983.931,166.3664777,7955,0.00642081
2788,258100.6781,2743305.361,166.1877064,7982,0.005649796
2789,260859.2471,2744350.276,166.1854866,7983,0.006052273
2790,258920.4901,2743012.843,166.1004794,7991,0.005707186
2791,258201.6301,2743387.437,166.0957675,7993,0.005648407
2792,266548.7512,2744258.955,165.8664327,8025,0.007412513
2793,259618.2521,2744121.681,165.8119029,8033,0.005794561
2794,258259.1365,2743481.504,165.6318343,8056,0.005654182
2795,259496.0438,2744312.608,165.5511237,8066,0.005700374
2796,261176.3269,2746691.708,165.4529545,8080,0.005904351
2797,258310.6781,2743125.361,165.4400924,8082,0.005687383
2798,262685.6755,2741940.388,165.3782197,8089,0.006883791
2799,263441.895,2742075.163,165.3503182,8097,0.006988048
2800,266760.8416,2744114.111,165.3263073,8100,0.007517743
2801,265734.569,2748783.256,165.2724336,8112,0.006337669
2802,258357.8634,2743186.811,165.2583518,8115,0.005692397
2803,263124.3792,2743868.78,165.1654431,8128,0.006692622
2804,258280.6781,2743155.361,165.1650014,8129,0.005691293
2805,260860.9353,2743622.36,165.112395,8136,0.006166313
2806,262140.8239,2742345.149,165.0597205,8140,0.006793479
2807,258433.4851,2742970.106,164.9994231,8148,0.005718917
2808,258559.6335,2743027.834,164.9743143,8151,0.005722546
2809,264131.5425,2742287.662,164.7568564,8167,0.007189738
2810,258310.6781,2743155.361,164.7549482,8168,0.0057076
2811,258130.6781,2743305.361,164.4891891,8185,0.005704622
2812,258400.6781,2742975.361,164.2678,8211,0.005742531
2813,258340.6781,2743095.361,164.0284851,8239,0.005737425
2814,258130.6781,2743335.361,163.8551009,8255,0.005724799
2815,263930.9718,2743683.444,163.7030372,8269,0.006983794
2816,258220.6781,2743185.361,163.635528,8278,0.005737543
2817,258628.4737,2742861.902,163.4326071,8291,0.005783943
2818,261253.2916,2747544.435,163.1785839,8310,0.005802769
2819,258250.6781,2743185.361,162.9505927,8329,0.005762277
2820,265504.0466,2748860.98,162.8951267,8335,0.006428
2821,261687.308,2741828.81,162.7958222,8343,0.006937406
2822,260130.0155,2743237.472,162.5461516,8362,0.006115299
2823,258973.1277,2743376.923,162.2785183,8387,0.005821271
2824,263520.6952,2742330.692,162.2222545,8396,0.007173913
2825,258160.6781,2743185.361,162.0552529,8409,0.00578977
2826,263154.8356,2741764.162,161.8817451,8431,0.007239709
2827,262878.0534,2741742.782,161.8713444,8433,0.007188254
2828,265405.5572,2741656.579,161.7911411,8442,0.00791193
2829,262962.5087,2748976.517,161.7679494,8445,0.005966876
2830,258759.1895,2742810.335,161.6159764,8462,0.005854286
2831,265931.3092,2748680.081,161.5471054,8468,0.006557821
2832,261639.2623,2743669.453,161.541708,8470,0.006529292
2833,258130.6781,2743185.361,161.5171284,8473,0.005808252
2834,258167.8843,2743357.578,161.4563826,8479,0.005805122
2835,259741.7168,2744377.898,161.18142,8515,0.005975107
2836,258370.6781,2743065.361,160.8911228,8539,0.005851704
2837,265041.3668,2742554.553,160.6059209,8567,0.007667035
2838,262974.0523,2748161.552,160.5540177,8575,0.006100185
2839,258289.3702,2743492.422,160.3497158,8595,0.005831762
2840,258370.6781,2743005.361,160.3213581,8597,0.00587707
2841,258130.6781,2743275.361,160.2759555,8601,0.005850591
2842,264586.1639,2742403.538,160.2376666,8606,0.007679706
2843,258130.6781,2743215.361,159.8752249,8629,0.005866494
2844,263611.3435,2742579.796,159.7894961,8635,0.007327352
2845,258130.6781,2743245.361,159.7398524,8637,0.005870868
2846,265227.3338,2742059.351,159.7349783,8638,0.007982353
2847,266973.5191,2743928.488,159.5504312,8657,0.008220225
2848,261980.0691,2742005.746,159.4556564,8666,0.007169661
2849,258400.6781,2743005.361,159.3937225,8673,0.005912692
2850,258391.5254,2743457.732,159.1745212,8700,0.005881198
2851,258161.3704,2743304.063,158.6715975,8756,0.005908377
2852,258195.7289,2743232.883,158.5380562,8769,0.005916617
2853,258257.706,2743229.353,158.4553164,8779,0.005921715
2854,258299.8569,2743198.275,158.3206114,8789,0.005930933
2855,261992.2932,2742237.322,158.2835044,8795,0.007232025
2856,267060.4542,2744274.237,158.2347989,8801,0.008252485
2857,258330.7728,2743384.157,158.2148066,8804,0.005921988
2858,263351.8799,2741857.909,158.1303021,8811,0.007543901
2859,265741.0831,2748578.058,158.0819042,8817,0.006727058
2860,260922.5884,2746572.916,157.9932597,8824,0.006151118
2861,262497.2519,2741847.98,157.7598325,8847,0.007401686
2862,264553.0298,2742879.977,157.7291925,8848,0.007787293
2863,258370.6781,2743035.361,157.6854654,8855,0.005974773
2864,265029.248,2748705.459,157.6828994,8856,0.006607725
2865,259062.4439,2743065.548,157.6078778,8864,0.006027776
2866,258677.0415,2742804.9,157.490631,8876,0.006006738
2867,266242.2707,2743053.497,157.4432384,8883,0.008442185
2868,258802.9541,2742933.849,157.300458,8901,0.006018809
2869,261742.2769,2742008.252,157.2843044,8903,0.007303182
2870,260237.4997,2746254.605,157.1935939,8911,0.006008627
2871,265672.1699,2744463.009,157.1586243,8914,0.007858988
2872,262511.7515,2748059.095,157.0548804,8924,0.006177244
2873,260069.9377,2746430.633,156.7485185,8961,0.005964995
2874,258163.4733,2743265.579,156.7230648,8968,0.005984289
2875,265445.4542,2741995.129,156.6965177,8973,0.00837996
2876,264361.3542,2742217.288,156.5037501,8994,0.007927779
2877,265077.773,2742237.493,156.4993397,8996,0.008250164
2878,266562.5236,2742641.858,156.4980929,8997,0.008820839
2879,258453.747,2743219.905,156.4379224,9005,0.006011109
2880,258669.4946,2742996.404,156.4231942,9006,0.006042509
2881,265371.8529,2742294.828,156.3300987,9009,0.008320149
2882,266027.2661,2743198.698,156.282155,9013,0.008331422
2883,266505.982,2742768.141,155.673018,9062,0.008875127
2884,262818.4097,2747273.304,155.525043,9076,0.006549215
2885,262945.541,2742028.757,155.1626189,9102,0.007666815
2886,264570.7698,2743313.002,154.8848525,9123,0.007963718
2887,258332.1206,2743507.859,154.8012429,9129,0.006041664
2888,265270.859,2745208.216,154.799354,9130,0.007658735
2889,262194.8587,2742138.851,154.7895202,9131,0.007542797
2890,258410.7706,2743068.382,154.7485502,9138,0.006090073
2891,260391.069,2747267.868,154.7058915,9141,0.006045507
2892,260563.1036,2747451.371,154.6010251,9150,0.006049744
2893,259399.0028,2744521.049,154.5584042,9156,0.006051469
2894,260349.7324,2743507.075,154.1025549,9187,0.006528166
2895,258796.1596,2743065.725,153.5448948,9238,0.00616839
2896,263127.1137,2744014.768,153.4163384,9245,0.007431912
2897,263632.5027,2748221.584,153.3757479,9251,0.006594627
2898,264112.3608,2749161.842,153.3034578,9253,0.006564468
2899,264102.2341,2745154.783,153.2588741,9258,0.007469738
2900,260180.376,2743399.958,153.1116338,9267,0.006553536
2901,258707.9744,2742883.216,152.7246852,9293,0.006205142
2902,264698.1492,2748704.665,152.5873626,9303,0.006826464
2903,262457.5075,2748799.596,152.417188,9309,0.006256643
2904,263300.0385,2742259.65,151.9662014,9342,0.007986507
2905,263224.7781,2742025.679,151.8405951,9350,0.008048162
2906,258468.3862,2743022.467,151.7860286,9357,0.006225799
2907,265541.9265,2748619.283,151.4316882,9369,0.007119976
2908,261233.2372,2744022.962,151.2803408,9380,0.006945677
2909,264025.7824,2743647.468,151.2047618,9385,0.007964713
2910,265381.4394,2748485.287,151.2010011,9387,0.007120786
2911,258366.7952,2743520.381,151.2000022,9388,0.006192963
2912,267278.1875,2743669.478,151.0800929,9399,0.009622617
2913,258226.3206,2743313.973,151.0692084,9400,0.006217488
2914,261231.215,2744205.279,150.6704673,9424,0.006944853
2915,262890.1696,2745669.919,150.6502975,9426,0.007188955
2916,261403.1416,2746615.476,150.5522426,9431,0.006640076
2917,260277.5902,2743896.252,150.3951679,9447,0.006675673
2918,262572.4552,2742649.104,150.3514876,9450,0.007894235
2919,262461.5262,2742103.612,150.3374829,9452,0.007996385
2920,264364.1185,2742487.62,150.1280997,9470,0.008578245
2921,266092.2873,2744340.833,149.9061167,9480,0.008737688
2922,258633.5872,2743191.592,149.4651758,9503,0.006328223
2923,265243.3885,2744577.167,149.1911764,9521,0.00837601
2924,260688.8717,2746430.591,148.7900754,9543,0.006518852
2925,264238.6452,2748753.337,148.4956474,9553,0.006986259
2926,258886.0126,2743198.486,148.2865008,9561,0.006409496
2927,264072.2062,2748339.968,148.2375676,9566,0.00700617
2928,259904.4405,2744212.772,148.1062501,9572,0.006668994
2929,263791.4571,2743816.908,148.0880699,9573,0.008176413
2930,265302.8015,2748675.834,147.990345,9580,0.007323673
2931,264342.1447,2744757.543,147.4375417,9598,0.008112375
2932,263422.7567,2745273.175,147.2432887,9606,0.007735087
2933,261497.3909,2744165.49,147.1610939,9610,0.007311926
2934,265083.0057,2744751.558,147.0780505,9618,0.008556779
2935,264067.4726,2748857.43,146.9419997,9629,0.007016953
2936,262213.68,2748854.409,146.9266247,9630,0.00639053
2937,261853.1586,2746730.015,146.8348775,9634,0.006942977
2938,260876.2922,2746300.502,146.7125856,9643,0.006694411
2939,265330.7861,2743297.384,146.6837519,9646,0.009161134
2940,264890.2833,2743042.006,146.5647932,9653,0.009029662
2941,261148.0089,2746451.625,146.4086307,9660,0.006851681
2942,260013.1516,2743840.953,146.3365218,9665,0.00684868
2943,263892.9003,2743808.482,146.3163051,9666,0.008411703
2944,265037.2505,2743251.916,146.3111744,9667,0.009067877
2945,262563.499,2747057.93,146.1905267,9675,0.007089327
2946,266449.4404,2742894.424,146.1340738,9683,0.010372732
2947,262709.7436,2742214.456,145.8169827,9711,0.008537561
2948,263282.9792,2745450.638,145.7986355,9713,0.007778983
2949,260822.4034,2746041.853,145.6831361,9723,0.006752757
2950,262521.7841,2742371.959,145.6245958,9729,0.00846073
2951,262077.7594,2745806.34,145.5522343,9736,0.007249938
2952,263692.191,2743776.749,145.3444291,9744,0.008445917
2953,261766.0798,2744277.601,144.8835746,9766,0.00754544
2954,265147.1871,2748482.649,144.7559136,9772,0.007552376
2955,263514.1997,2743687.785,144.7158993,9776,0.008427288
2956,263219.1469,2748244.218,144.7021946,9778,0.006977293
2957,265179.7185,2744983.572,144.3775609,9807,0.008803061
2958,264259.8594,2743605.768,144.3617825,9808,0.00891511
2959,263183.0439,2743976.665,144.2952828,9810,0.008347811
2960,258489,2743116.415,144.1550854,9819,0.006591496
2961,261812.3598,2744062.442,144.1509213,9821,0.007696698
2962,264796.1089,2744373.064,144.136091,9824,0.008902544
2963,266259.6803,2744162.824,143.8749447,9836,0.009889873
2964,262558.1543,2744226.62,143.7465597,9845,0.008027267
2965,262860.3791,2744115.125,143.564591,9854,0.008184644
2966,263096.7768,2746224.806,143.2841234,9873,0.007617547
2967,263024.0127,2744089.804,142.3275983,9922,0.008406583
2968,263594.3435,2743786.709,142.2774647,9925,0.008748937
2969,264798.756,2742600.109,142.2272676,9928,0.009780434
2970,265412.2916,2744406.947,142.130705,9933,0.009450793
2971,263257.5748,2743802.624,141.9416053,9940,0.00869859
2972,266345.8555,2742973.961,141.8038038,9947,0.011241858
2973,264711.8635,2744456.191,141.7849739,9948,0.009192267
2974,263184.4111,2744049.659,141.6538275,9953,0.008592358
2975,262715.6965,2748756.845,141.5528689,9956,0.006959891
2976,264862.3221,2748480.055,141.1258676,9984,0.007743353
2977,260148.4722,2743686.36,140.7222609,10007,0.007298134
2978,259327.2145,2744064.824,140.6557261,10011,0.006801667
2979,264533.216,2743438.108,140.611035,10013,0.009586714
2980,264658.9321,2743072.604,140.5913569,10015,0.009967065
2981,262334.8681,2745755.96,140.5535253,10017,0.007773005
2982,265126.1857,2743366.707,140.5114711,10020,0.010056139
2983,261359.6265,2744395.5,140.2932338,10032,0.00774521
2984,265612.517,2743395.349,139.9655502,10048,0.010488171
2985,261006.8793,2743973.005,139.7280494,10058,0.007767221
2986,263039.5238,2743172.194,139.5523671,10077,0.00914456
2987,263105.5339,2742202.406,139.4327791,10084,0.009553888
2988,264567.6018,2742659.437,139.2267263,10094,0.010314572
2989,262608.846,2745706.876,139.1073304,10100,0.008086892
2990,264435.7746,2744682.052,139.0368019,10104,0.009226332
2991,258343.4875,2743277.013,138.8579775,10110,0.006865818
2992,263217.2132,2743588.021,138.8558925,10112,0.009154146
2993,262989.9802,2748726.695,138.6696269,10124,0.007237668
2994,263484.4146,2742724.511,138.5762556,10129,0.009655052
2995,262338.3668,2746612.796,138.5218974,10134,0.007779623
2996,263128.4809,2744087.762,138.4813762,10140,0.008938607
2997,262061.6997,2744311.054,138.3009719,10148,0.008365529
2998,259444.1291,2743860.665,137.9037018,10176,0.007116892
2999,262750.1562,2748253.344,137.7076043,10193,0.007309159
3000,262795.3579,2742744.036,137.2549417,10210,0.009553197
3001,264572.4786,2748415.361,137.1339801,10224,0.008029328
3002,263446.5735,2743199.507,137.1306151,10226,0.009713418
3003,258469.7579,2743331.542,137.0484269,10233,0.006982553
3004,260655.7096,2744423.63,136.5533485,10265,0.00771354
3005,261808.056,2745827.184,136.4023424,10277,0.007896826
3006,264644.0072,2743417.035,135.7330731,10322,0.010668389
3007,259588.9591,2744515.85,135.5978259,10332,0.007148479
3008,260014.0778,2744506.777,135.5456993,10338,0.007496164
3009,263141.0077,2742407.843,135.3863174,10349,0.010248363
3010,263238.9741,2743938.562,135.1742271,10356,0.009615552
3011,263465.2741,2742950.066,135.1572302,10357,0.010167234
3012,261030.126,2744144.819,135.0813946,10360,0.008173864
3013,266431.7972,2743995.5,134.9101692,10374,0.012289135
3014,264685.9173,2743293.692,134.8733818,10377,0.011062817
3015,266651.9815,2742770.31,134.8378219,10381,0.014068461
3016,265508.6308,2743386.217,134.5687429,10403,0.011726387
3017,265235.9742,2743349.591,134.3181101,10418,0.011530234
3018,262479.8967,2744342.761,134.0361607,10437,0.009133925
3019,263987.7108,2743772.505,133.8180298,10447,0.010368035
3020,265404.7447,2743377.085,133.8004862,10450,0.011846198
3021,263359.246,2742522.063,133.6300799,10458,0.010636916
3022,263811.5843,2748647.415,133.5813799,10461,0.008064479
3023,266524.7575,2743909.314,133.4283285,10470,0.012959935
3024,264050.1529,2748585.317,133.3186778,10480,0.008215735
3025,264106.705,2743754.317,132.9649742,10497,0.010668234
3026,265820.7263,2744279.515,132.7208162,10510,0.011981565
3027,263240.3414,2744011.556,132.5327719,10519,0.010028521
3028,265558.3643,2744222.593,132.291981,10536,0.011900334
3029,264341.914,2748564.243,132.2553519,10540,0.008452446
3030,263551.0958,2748686.246,132.062238,10548,0.008035527
3031,263424.7231,2748287.575,131.9378897,10559,0.008073558
3032,262968.2571,2742568.816,131.8796421,10563,0.010831234
3033,259542.365,2744756.163,131.7809729,10571,0.007306194
3034,267029.2827,2743646.42,131.7171291,10580,0.015157558
3035,261097.5855,2746183.984,131.6369498,10588,0.008015673
3036,262254.4288,2748108.644,131.5739912,10593,0.007670667
3037,262892.5446,2746268.071,131.5154133,10597,0.008849774
3038,261652.2497,2746557.423,131.3175265,10609,0.008180925
3039,265953.4981,2743310.898,131.1686125,10614,0.013544131
3040,262747.1169,2742475.171,130.7638538,10636,0.010933902
3041,265746.1236,2743409.224,130.5634951,10654,0.013337441
3042,264919.1576,2743263.149,130.4819314,10662,0.012422853
3043,264495.6621,2743563.213,130.3199956,10675,0.011795075
3044,267099.2715,2743412.573,130.1555847,10686,0.016648668
3045,263241.7086,2744084.55,129.8913167,10707,0.010474641
3046,261733.7463,2747944.522,129.8792023,10708,0.007668574
3047,263273.0537,2748706.256,129.8103143,10715,0.008149355
3048,263846.3134,2745182.552,129.6498339,10725,0.010311486
3049,262680.3676,2744219.009,129.6482679,10726,0.010028258
3050,258773.9437,2743769.831,129.5712844,10727,0.007477936
3051,266617.7179,2743823.127,129.5555555,10729,0.014884736
3052,260411.176,2746094.627,129.5426713,10733,0.007745881
3053,266171.1178,2743249.437,129.2881189,10753,0.015061137
3054,264740.7092,2742842.895,128.4071536,10842,0.013364768
3055,264991.6098,2743368.996,128.3283684,10846,0.0132153
3056,265142.2771,2744348.438,127.857041,10884,0.012597868
3057,262311.0614,2746853.681,127.1158318,10940,0.008905387
3058,263185.7783,2744122.653,126.7188654,10965,0.011157069
3059,262929.0245,2742319.404,126.5934616,10977,0.012406143
3060,263156.8149,2742623.107,126.5250827,10984,0.012346548
3061,265431.2082,2744198.451,126.2519621,11004,0.013801449
3062,261007.3215,2747592.846,125.9453123,11018,0.007850827
3063,266676.7003,2743714.158,125.8284854,11025,0.017649605
3064,263049.2771,2742857.443,125.7135359,11032,0.012334114
3065,265630.0946,2744128.576,125.6662534,11034,0.014524242
3066,261994.8406,2748155.749,125.644658,11038,0.008088821
3067,263840.8618,2748402.33,125.6128841,11042,0.009111976
3068,266278.6201,2743176.837,125.5464283,11046,0.017990234
3069,261210.9975,2747779.515,124.9631077,11092,0.007953509
3070,263237.7778,2743316.847,124.843485,11103,0.012390254
3071,260999.2519,2745836.537,124.7021054,11112,0.008727125
3072,264801.0647,2743274.383,124.1327251,11141,0.014968209
3073,259782.1913,2744622.426,124.0159028,11149,0.008280117
3074,262996.9098,2745456.01,123.9725653,11154,0.010725337
3075,263129.8481,2744160.756,123.546414,11193,0.011878024
3076,262802.5808,2744211.399,123.3770211,11209,0.011492858
3077,266350.7349,2743100.989,123.2899535,11212,0.020817717
3078,266735.6826,2743605.188,123.0431123,11234,0.020879936
3079,262642.5044,2746325.269,122.785034,11256,0.009977402
3080,265215.121,2743481.499,122.6811507,11263,0.016218836
3081,265970.6541,2744094.677,122.6768844,11264,0.016974507
3082,260087.625,2744051.293,122.6542457,11268,0.008988139
3083,262092.0857,2746669.853,122.538608,11283,0.009559398
3084,262483.9279,2748558.345,122.5271589,11284,0.008582254
3085,263296.2716,2743973.452,122.2792883,11304,0.012750175
3086,266279.033,2743954.401,122.2526481,11306,0.018799031
3087,265500.9059,2744103.567,122.2114125,11309,0.016177768
3088,260866.3488,2745767.117,122.0191032,11325,0.009068338
3089,266459.6668,2743781.921,121.9882163,11327,0.020138893
3090,263596.0423,2748442.629,121.9787925,11328,0.009386674
3091,263251.1221,2743045.277,121.963486,11330,0.013670715
3092,263296.2765,2742786.117,121.961156,11331,0.014063059
3093,264982.887,2744521.578,121.8025366,11342,0.014802927
3094,266366.7064,2743868.108,121.7580878,11346,0.019782993
3095,265080.5451,2743483.787,121.6985625,11352,0.016631648
3096,264606.4533,2743542.141,121.2747335,11392,0.015662275
3097,261458.0717,2747984.665,121.0804382,11411,0.008410596
3098,265309.9328,2743429.292,121.0514024,11418,0.017724516
3099,261382.3801,2746362.317,121.013063,11422,0.009431257
3100,261727.5638,2748199.276,120.8926808,11436,0.008455402
3101,258665.4275,2743458.852,120.8899644,11437,0.008373751
3102,266095.1039,2743339.35,120.2199395,11502,0.022043257
3103,263746.753,2743914.395,119.9748272,11525,0.014389093
3104,266454.3198,2743021.453,119.8222616,11542,0.027789163
3105,266532.6613,2743687.051,119.6987805,11555,0.023781494
3106,263297.6388,2744046.447,119.637833,11562,0.013609753
3107,264666.1887,2744337.334,119.47441,11569,0.015599571
3108,263251.9988,2744124.465,119.4623072,11570,0.013494048
3109,266920.3555,2743155.668,119.4555827,11571,0.031840266
3110,262487.043,2748304.629,119.3929491,11572,0.009084722
3111,264880.3542,2744289.937,119.3025078,11579,0.016295286
3112,260362.3715,2744139.754,119.0298309,11602,0.009732491
3113,264456.7994,2743692.673,118.9177693,11610,0.016691016
3114,262966.2145,2744186.078,118.723229,11633,0.013209133
3115,263390.7703,2743736.468,118.7177676,11634,0.014510534
3116,258592.5604,2743658.702,118.5186579,11645,0.008566898
3117,266784.5261,2743496.105,118.5094667,11646,0.029662319
3118,261604.7773,2744412.919,118.3214866,11662,0.011381715
3119,265879.7301,2743423.099,118.264025,11670,0.023059338
3120,263848.1961,2743905.969,118.2030624,11672,0.015473411
3121,266591.6437,2743578.082,118.1292924,11677,0.027951492
3122,260761.8991,2747638.698,117.978681,11690,0.008632705
3123,261851.806,2744449.711,117.8049668,11705,0.011688325
3124,265440.669,2743472.651,117.3698955,11733,0.021802997
3125,265544.5551,2743481.783,117.2632202,11746,0.022388079
3126,260584.8394,2745928.752,117.1345892,11759,0.009293609
3127,265304.0521,2744174.31,116.9282433,11772,0.019572017
3128,263648.9054,2743924.355,116.9078628,11776,0.015785195
3129,262743.807,2748513.57,116.7365797,11789,0.009565008
3130,259255.6406,2744285.935,116.5904414,11799,0.008808761
3131,263949.6393,2743897.542,116.4312977,11810,0.01671879
3132,266876.8626,2743271.345,116.394877,11813,0.04220242
3133,263196.0685,2744162.569,116.2898559,11822,0.014821897
3134,263470.9141,2743835.391,116.279333,11823,0.015776164
3135,265836.2395,2744064.618,116.2778472,11824,0.023118032
3136,264529.4045,2744606.56,116.1462908,11835,0.016793727
3137,260640.8215,2746191.026,116.1127093,11839,0.009523041
3138,266652.8524,2743479.862,116.0837115,11845,0.035149385
3139,264620.634,2744531.376,116.0100697,11849,0.017478552
3140,260454.7927,2744372.593,115.7785364,11871,0.010278088
3141,266387.0843,2743224.329,115.6809218,11883,0.035962545
3142,264068.6334,2743879.354,115.5782422,11889,0.01765399
3143,266559.4765,2743144.688,115.4310088,11899,0.04296812
3144,261442.3915,2748235.085,115.2122664,11924,0.008994037
3145,261921.4228,2746256.296,115.1957955,11926,0.010955198
3146,264759.1546,2743397.725,115.1887668,11928,0.021927307
3147,262235.183,2748612.051,115.1794859,11930,0.009262359
3148,266459.1992,2743148.481,115.1309041,11937,0.043264878
3149,263307.929,2744086.362,115.1267156,11939,0.015749195
3150,264187.6275,2743861.166,114.7251866,11969,0.018826108
3151,263806.4449,2744026.326,114.7193284,11971,0.017627351
3152,264873.5169,2743380.229,114.6706209,11979,0.023197624
3153,266833.3696,2743387.022,114.5159758,11992,0.050735839
3154,266790.0546,2743148.282,114.4513654,11994,0.056638757
3155,266741.4395,2742898.763,114.4469365,11995,0.063138415
3156,263035.2308,2748448.198,114.3644006,11999,0.0102941
3157,263702.2477,2744028.48,114.2404539,12011,0.017538197
3158,263372.1697,2743872.405,114.0510585,12029,0.017057651
3159,262629.9401,2744323.646,114.0226915,12032,0.014713253
3160,263551.0579,2743934.315,113.8408983,12046,0.017446354
3161,264493.1224,2743911.227,113.7943665,12052,0.020702776
3162,264750.4341,2744254.207,113.7404706,12055,0.020541263
3163,265671.6635,2743503.022,113.6990404,12061,0.030025268
3164,264216.9176,2744815.41,113.636537,12068,0.017352303
3165,266830.8975,2743027.215,113.5036057,12074,0.078732923
3166,264587.5214,2743678.166,113.4591955,12077,0.022274188
3167,260960.6947,2747826.025,113.383105,12081,0.009257781
3168,266048.4614,2744003.989,113.3369027,12090,0.031038866
3169,260659.1426,2745813.225,113.2811016,12093,0.010203264
3170,266314.9695,2743300.177,113.2413644,12096,0.046237626
3171,266701.6959,2743370.778,113.185231,12103,0.056583041
3172,264023.8559,2744004.073,112.9558076,12119,0.019557516
3173,263907.8881,2744017.9,112.9475637,12121,0.019294408
3174,261894.5745,2746498.426,112.9398429,12122,0.011333003
3175,266554.5971,2743017.66,112.7926035,12128,0.073149236
3176,266700.5967,2743019.829,112.765513,12131,0.080504376
3177,261126.9447,2744391.754,112.7418861,12133,0.012319341
3178,261522.5713,2745806.489,112.6402937,12140,0.011506712
3179,262401.639,2744458.902,112.5859523,12144,0.014583676
3180,265373.7498,2744079.426,112.5056201,12148,0.026642845
3181,263333.8263,2748464.316,112.4931782,12150,0.011011374
3182,266021.3359,2743451.551,112.490939,12151,0.039766947
3183,262384.5782,2746380.195,112.4857055,12152,0.012297557
3184,264717.2445,2743521.068,112.3198479,12169,0.025430037
3185,265701.8248,2744034.56,112.2460701,12178,0.030230137
3186,263430.8083,2743459.825,112.2100339,12182,0.019540275
3187,264142.85,2743985.885,112.1540699,12190,0.02085745
3188,264390.7275,2743960.296,112.1014793,12193,0.02222281
3189,264275.5728,2743979.812,112.0564627,12196,0.021633458
3190,264303.1169,2744634.829,111.9000966,12212,0.019605652
3191,263452.3135,2743971.329,111.6126239,12227,0.018953727
3192,261159.4902,2748013.351,111.5689795,12232,0.009541851
3193,266514.6106,2743251.508,111.5469533,12233,0.078370602
3194,266381.2871,2743425.576,111.3767701,12248,0.061823611
3195,261000.7127,2744615.466,111.2707943,12256,0.012347085
3196,263604.4001,2744038.44,111.1734894,12260,0.019780095
3197,265805.27,2743516.896,111.1107788,12266,0.041335611
3198,266442.4958,2743327.356,111.0943037,12270,0.073974931
3199,266746.5617,2743263.959,111.04441,12273,0.118639602
3200,266238.9556,2743390.09,111.0306282,12274,0.059592687
3201,266659.7538,2743140.896,111.0111793,12275,0.123565706
3202,265572.6362,2744009.551,110.9774187,12281,0.032884246
3203,264568.3081,2744000.321,110.877743,12291,0.024697184
3204,266447.6047,2743550.975,110.7474805,12298,0.068439969
3205,264302.7822,2743841.65,110.5880444,12313,0.024536084
